# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: zm_roy_the_ship
# Exported by: NinjaTuna
setting:	replacespawns 1
weapon_ttt_tmp	-2499.2339 -1211.8870 622.2761	-0.096 -35.711 -88.711
weapon_ttt_tmp	-2448.3269 -17.5068 274.3527	0.711 -42.760 -87.895
weapon_ttt_tmp	-2349.2539 1043.1355 221.2879	-0.095 -35.712 -88.724
ttt_playerspawn	-2493.1655 -1057.6686 605.4686	0.002 -0.000 0.003
ttt_playerspawn	-2702.4587 174.0889 535.3295	0.031 -0.000 -0.031
ttt_playerspawn	-2327.5906 145.2487 535.3339	-0.013 -0.000 0.013
ttt_playerspawn	-2553.5981 -196.2501 525.3444	-0.031 -0.000 0.031
ttt_playerspawn	-2420.7903 874.4183 525.3825	-0.032 -0.000 0.032
ttt_playerspawn	-2747.8079 1125.2491 525.3764	-0.031 -0.000 0.031
ttt_playerspawn	-2496.5698 1534.5278 533.3441	0.019 -0.000 -0.019
ttt_playerspawn	-2485.3291 904.3023 784.5905	-0.012 0.000 -0.012
ttt_playerspawn	-2499.1213 2041.2543 704.3600	0.017 -0.000 -0.017
ttt_playerspawn	-2476.5605 2250.8267 1024.4327	-0.018 -0.000 0.018
ttt_playerspawn	-2490.1602 2200.1665 824.4498	-0.008 -0.000 0.008
ttt_playerspawn	-2488.9341 2612.4136 704.4053	-0.020 -0.000 0.020
ttt_playerspawn	-2404.9512 -921.2303 348.3751	-0.007 -0.000 0.007
ttt_playerspawn	-2435.6660 -598.1734 220.3534	-0.038 -0.000 0.038
ttt_playerspawn	-2572.7866 98.4021 220.4216	-0.021 -0.000 0.021
ttt_playerspawn	-2369.9805 140.3122 220.4237	-0.019 -0.000 0.019
ttt_playerspawn	-2520.2798 953.3636 220.3729	-0.034 -0.000 0.034
ttt_playerspawn	-2441.2271 1635.7107 220.4066	-0.024 -0.000 0.024
ttt_playerspawn	-2639.4458 362.7233 420.4140	-0.018 -0.000 0.018
ttt_playerspawn	-2355.3306 352.2411 420.3907	-0.026 -0.000 0.026
ttt_playerspawn	-2530.7480 -265.5262 420.4008	-0.026 -0.000 0.026
ttt_playerspawn	-2500.5439 2296.6160 556.3990	0.011 -0.000 -0.011
ttt_playerspawn	-2503.2224 1977.1554 220.4035	-0.020 -0.000 0.020
ttt_playerspawn	-2647.9648 49.1803 420.4166	0.011 -0.000 -0.011
weapon_zm_rifle	-2516.3909 416.9417 884.9923	0.411 -88.849 -88.523
weapon_zm_rifle	-2560.4294 2026.1467 705.3811	3.337 17.972 65.321
weapon_zm_rifle	-2556.4219 2091.1248 961.3671	3.269 13.590 65.245
weapon_zm_rifle	-2286.8516 385.1466 221.4032	3.396 8.894 65.533
weapon_zm_rifle	-2590.2629 5.9980 421.3987	3.454 84.868 65.389
weapon_ttt_smokegrenade	-2425.7363 -360.4793 529.5364	1.991 0.003 -1.891
weapon_ttt_smokegrenade	-2632.0447 1111.4218 554.2690	4.660 0.051 -0.668
weapon_ttt_smokegrenade	-2646.5940 1360.7605 573.1865	2.740 -0.129 -2.787
weapon_ttt_smokegrenade	-2675.6882 666.9147 788.8173	3.633 -0.107 -3.784
weapon_ttt_smokegrenade	-2666.3381 2332.4749 1028.5564	3.586 -0.099 -3.712
weapon_ttt_smokegrenade	-2604.3489 -1017.7296 355.2692	78.401 -91.719 89.893
weapon_ttt_smokegrenade	-2265.3330 -450.8026 228.5275	0.721 0.010 -0.477
weapon_ttt_smokegrenade	-2730.7646 158.3242 448.8046	-3.583 0.070 3.166
weapon_ttt_smokegrenade	-2413.8757 1443.2079 270.0089	3.542 -0.933 -0.190
weapon_ttt_smokegrenade	-2725.7192 1956.1307 224.5209	0.471 0.005 -0.190
weapon_ttt_confgrenade	-2377.4060 146.8914 538.4804	0.370 -0.864 -1.204
weapon_ttt_confgrenade	-2346.8667 1369.3418 572.1461	1.473 0.227 -0.616
weapon_ttt_confgrenade	-2678.3159 231.2804 787.1135	0.323 -0.880 -1.051
weapon_ttt_confgrenade	-2501.5989 2000.5625 707.5194	1.719 0.235 1.474
weapon_ttt_confgrenade	-2675.8191 2096.7957 881.4954	-9.885 -137.147 96.915
weapon_ttt_confgrenade	-2443.3887 230.4468 295.5074	1.692 0.143 -0.432
weapon_ttt_confgrenade	-2754.3750 -237.0768 423.5113	1.826 0.263 1.566
weapon_ttt_confgrenade	-2730.8696 209.5831 447.7277	2.874 -0.863 -3.141
weapon_ttt_confgrenade	-2417.2961 857.0060 223.5104	2.023 0.258 -0.847
weapon_ttt_confgrenade	-2351.9148 1731.6345 267.3900	-49.965 118.268 93.962
weapon_ttt_confgrenade	-2578.6194 2295.3081 559.5125	1.992 0.248 -0.834
weapon_ttt_confgrenade	-2578.0464 2065.2427 243.5244	1.819 0.227 -0.762
