# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: dm_island17
# Exported by: NinjaTuna
setting:	replacespawns 0
ttt_random_ammo	-1336.3125 -1733.0625 -479.0000	4.747 0.615 98.581
ttt_random_ammo	-1328.8125 -1735.5000 -480.0313	0.088 26.546 99.065
ttt_random_ammo	-1427.2500 -1767.9063 -481.9375	3.472 1.626 7.516
ttt_random_ammo	-1352.7500 -1783.9063 -485.1563	2.813 11.339 -81.001
ttt_random_ammo	-1397.0938 -1757.1875 -480.5000	2.769 9.010 96.340
ttt_random_ammo	-2448.5000 -1025.7188 -307.0938	69.618 -164.859 -174.792
ttt_random_ammo	-2467.5625 -993.5313 -303.4375	69.662 -168.815 168.727
ttt_random_ammo	-2180.4688 -1359.4063 -449.0625	-1.582 137.478 119.282
ttt_random_ammo	-3864.7500 -371.2813 -291.9375	68.431 169.738 177.780
ttt_random_ammo	-3855.3125 -360.6875 -295.2188	62.190 172.375 147.498
ttt_random_ammo	-3855.3750 -261.1875 -330.0313	-3.033 9.274 107.152
ttt_random_ammo	-3846.5938 -255.5313 -329.3125	73.705 138.401 -123.809
ttt_random_ammo	-1780.0938 758.4375 -239.5938	1.231 0.000 -1.450
ttt_random_ammo	-1788.5938 760.3750 -239.5938	0.923 -0.747 -0.791
ttt_random_ammo	-1794.4688 757.5938 -239.5938	-0.264 -0.264 1.582
ttt_random_ammo	36.3125 80.5000 467.6250	-89.571 106.536 86.407
ttt_random_ammo	39.2500 75.1250 723.6250	-89.264 83.594 94.186
ttt_random_ammo	-2090.6250 934.4375 -268.0625	-2.681 -0.044 -0.791
ttt_random_ammo	-2090.5938 908.6563 -268.8125	-2.769 -0.527 -0.835
ttt_random_ammo	-2090.6563 884.0625 -269.4375	-3.296 0.044 0.703
ttt_random_ammo	-2091.2188 860.8438 -267.6250	-1.406 -0.967 -90.011
ttt_random_ammo	-2091.1875 834.0313 -266.6875	-0.791 2.066 -92.648
ttt_random_ammo	-2091.9063 805.9063 -265.7813	-0.176 -0.264 -91.681
ttt_random_ammo	-2092.0000 768.0938 -264.2813	-0.659 0.527 -92.077
ttt_random_ammo	-2091.6875 747.8125 -263.5625	-0.527 8.878 -92.121
ttt_random_ammo	-2091.1875 719.0938 -262.5313	0.791 13.757 -92.209
ttt_random_ammo	-2095.9063 686.9375 -261.2813	-84.473 -116.381 151.454
ttt_random_ammo	-2016.5625 217.0000 -319.5000	0.923 0.044 1.494
ttt_random_ammo	-2026.2813 216.4688 -319.5000	0.396 -1.978 0.440
ttt_random_ammo	-2020.5000 211.9375 -319.5625	0.352 1.143 2.110
ttt_random_ammo	-1454.9375 -813.3438 -183.6563	0.044 0.000 -0.044
ttt_random_ammo	-716.7500 -1377.5938 -332.4375	0.220 0.000 -0.220
ttt_random_ammo	-740.0000 -1395.5000 -332.4063	1.670 0.044 2.022
ttt_random_ammo	-1332.6250 -1748.4063 -467.9688	72.738 146.356 163.365
ttt_random_ammo	-1336.3125 -1733.0625 -479.0000	4.747 0.615 98.581
ttt_random_ammo	-1328.8125 -1735.5000 -480.0313	0.088 26.546 99.065
ttt_random_ammo	-1427.2500 -1767.9063 -481.9375	3.472 1.626 7.516
ttt_random_ammo	-1352.7500 -1783.9063 -485.1563	2.813 11.339 -81.001
ttt_random_ammo	-1397.0938 -1757.1875 -480.5000	2.769 9.010 96.340
ttt_random_ammo	-2448.5000 -1025.7188 -307.0938	69.618 -164.859 -174.792
ttt_random_ammo	-2467.5625 -993.5313 -303.4375	69.662 -168.815 168.727
ttt_random_ammo	-2180.4688 -1359.4063 -449.0625	-1.582 137.478 119.282
ttt_random_ammo	-3864.7500 -371.2813 -291.9375	68.431 169.738 177.780
ttt_random_ammo	-3855.3125 -360.6875 -295.2188	62.190 172.375 147.498
ttt_random_ammo	-3855.3750 -261.1875 -330.0313	-3.033 9.274 107.152
ttt_random_ammo	-3846.5938 -255.5313 -329.3125	73.705 138.401 -123.809
ttt_random_ammo	-1780.0938 758.4375 -239.5938	1.231 0.000 -1.450
ttt_random_ammo	-1788.5938 760.3750 -239.5938	0.923 -0.747 -0.791
ttt_random_ammo	-1794.4688 757.5938 -239.5938	-0.264 -0.264 1.582
ttt_random_ammo	36.3125 80.5000 467.6250	-89.571 106.536 86.407
ttt_random_ammo	39.2500 75.1250 723.6250	-89.264 83.594 94.186
ttt_random_ammo	248.5625 1407.3438 339.8125	70.980 -21.448 -135.939
ttt_random_ammo	257.3750 1389.1563 344.9375	71.024 -21.448 -28.656
ttt_random_ammo	249.0000 1346.1563 348.1250	23.294 -133.390 94.626
ttt_random_ammo	316.3438 1358.7500 343.2813	-77.309 4.307 121.216
ttt_random_ammo	256.3438 1394.5938 344.8125	-71.332 158.178 -161.035
ttt_random_ammo	255.9688 1399.5313 343.0625	-7.647 44.302 -107.020
ttt_random_ammo	292.6250 1421.2813 343.2813	-6.417 -113.481 -96.955
ttt_random_ammo	286.5625 1392.0625 345.8438	80.562 -160.991 -147.323
ttt_random_ammo	326.6250 1351.2500 340.0938	-12.965 -157.256 -93.967
ttt_random_ammo	323.3438 1355.4688 340.8125	77.002 -179.011 156.552
ttt_random_ammo	278.9063 1385.0938 347.4063	9.449 17.712 -90.187
ttt_random_ammo	-78.8438 1504.4375 88.1250	83.946 -42.588 17.536
ttt_random_ammo	-396.8125 1224.2500 93.9375	79.814 171.583 -171.979
ttt_random_ammo	-388.9063 1231.5313 90.4375	10.065 -1.714 0.923
ttt_random_ammo	-387.9063 1236.8438 90.4375	9.625 -5.054 0.396
ttt_random_ammo	-384.0000 1241.3438 92.2188	80.122 178.703 179.978
ttt_random_ammo	-380.9688 1250.5313 91.8438	80.693 -179.934 158.486
ttt_random_ammo	-648.4688 1055.6250 142.4063	71.332 152.025 172.067
ttt_random_ammo	-651.2500 1057.8125 141.2500	19.031 -19.690 0.396
ttt_random_ammo	463.9063 767.2500 -168.1563	4.922 154.531 -3.736
ttt_random_ammo	472.0938 762.5938 -165.1875	1.055 117.480 -96.164
ttt_random_ammo	-78.8438 1504.4375 88.1250	83.946 -42.588 17.536
ttt_random_ammo	-396.8125 1224.2500 93.9375	79.814 171.583 -171.979
ttt_random_ammo	-388.9063 1231.5313 90.4375	10.065 -1.714 0.923
ttt_random_ammo	-387.9063 1236.8438 90.4375	9.625 -5.054 0.396
ttt_random_ammo	-384.0000 1241.3438 92.2188	80.122 178.703 179.978
ttt_random_ammo	-380.9688 1250.5313 91.8438	80.693 -179.934 158.486
ttt_random_ammo	-648.4688 1055.6250 142.4063	71.332 152.025 172.067
ttt_random_ammo	-651.2500 1057.8125 141.2500	19.031 -19.690 0.396
ttt_random_ammo	-1918.4375 760.6875 -239.5000	-0.308 1.846 0.615
ttt_random_ammo	-1923.1250 765.3750 -239.5000	0.703 4.615 -0.879
ttt_random_ammo	-1923.6250 771.3125 -239.5625	0.923 0.000 0.747
ttt_random_ammo	-1923.1875 780.3438 -239.5000	0.659 0.088 -0.791
ttt_random_ammo	-1918.4375 760.6875 -239.5000	-0.308 1.846 0.615
ttt_random_ammo	-1923.1250 765.3750 -239.5000	0.703 4.615 -0.879
ttt_random_ammo	-1923.6250 771.3125 -239.5625	0.923 0.000 0.747
ttt_random_ammo	-1923.1875 780.3438 -239.5000	0.659 0.088 -0.791
ttt_random_ammo	-2000.9688 1608.1563 -459.6875	-2.989 1.143 79.902
ttt_random_ammo	-2007.0938 1606.7813 -461.3438	-23.206 8.307 14.943
ttt_random_ammo	-2012.7500 1602.6250 -460.4375	-74.540 -94.758 80.430
ttt_random_ammo	-2036.1875 1581.2500 -473.1875	-7.603 -92.956 -87.286
ttt_random_ammo	-2023.1875 1582.5313 -467.3125	-15.207 58.323 -82.320
ttt_random_ammo	-2042.2188 1560.7188 -470.6875	5.801 135.148 93.747
ttt_random_ammo	-2039.7500 1575.0625 -474.7500	7.384 93.923 -1.802
ttt_random_ammo	-2000.9688 1608.1563 -459.6875	-2.989 1.143 79.902
ttt_random_ammo	-2007.0938 1606.7813 -461.3438	-23.206 8.307 14.943
ttt_random_ammo	-2012.7500 1602.6250 -460.4375	-74.540 -94.758 80.430
ttt_random_ammo	-2036.1875 1581.2500 -473.1875	-7.603 -92.956 -87.286
ttt_random_ammo	-2023.1875 1582.5313 -467.3125	-15.207 58.323 -82.320
ttt_random_ammo	-2042.2188 1560.7188 -470.6875	5.801 135.148 93.747
ttt_random_ammo	-2039.7500 1575.0625 -474.7500	7.384 93.923 -1.802
ttt_random_ammo	-1335.0938 1976.7813 -498.2188	2.329 -5.098 -97.351
ttt_random_ammo	-1339.1875 1967.7500 -498.9375	2.461 -2.505 -8.790
ttt_random_ammo	-1335.0938 1976.7813 -498.2188	2.329 -5.098 -97.351
ttt_random_ammo	-1339.1875 1967.7500 -498.9375	2.461 -2.505 -8.790
ttt_random_ammo	-1211.1563 -395.5938 -319.6250	0.088 0.000 0.044
ttt_random_ammo	-1211.9688 -406.3750 -319.5938	1.670 0.044 2.022
ttt_random_ammo	-1210.7188 -435.8750 -319.5313	-0.396 -0.835 -0.879
ttt_random_ammo	-1211.1563 -395.5938 -319.6250	0.088 0.000 0.044
ttt_random_ammo	-1211.9688 -406.3750 -319.5938	1.670 0.044 2.022
ttt_random_ammo	-1210.7188 -435.8750 -319.5313	-0.396 -0.835 -0.879
ttt_random_ammo	-1207.5938 2015.3125 -505.6875	-5.845 -35.688 -107.240
ttt_random_ammo	-1200.5000 2009.0313 -505.1250	3.648 -8.087 -73.266
ttt_random_ammo	-1202.4375 2002.7188 -502.7500	7.999 -33.051 81.968
ttt_random_ammo	-1207.5938 2015.3125 -505.6875	-5.845 -35.688 -107.240
ttt_random_ammo	-1200.5000 2009.0313 -505.1250	3.648 -8.087 -73.266
ttt_random_ammo	-1202.4375 2002.7188 -502.7500	7.999 -33.051 81.968
ttt_random_ammo	-1383.5938 1220.8438 -487.0000	-1.187 -0.132 0.000
ttt_random_ammo	-1816.6563 1240.5000 -487.9688	-1.802 -0.791 6.153
ttt_random_ammo	-1891.3125 1234.3750 -487.3750	-6.505 14.548 96.823
ttt_random_ammo	-1383.5938 1220.8438 -487.0000	-1.187 -0.132 0.000
ttt_random_ammo	-1816.6563 1240.5000 -487.9688	-1.802 -0.791 6.153
ttt_random_ammo	-1891.3125 1234.3750 -487.3750	-6.505 14.548 96.823
ttt_random_ammo	141.4375 -32.0313 802.7500	0.044 138.884 90.275
ttt_random_ammo	102.0000 -13.9688 803.5313	-89.308 -6.153 7.560
ttt_random_ammo	116.9688 -9.0938 800.4375	-0.703 -4.703 0.000
ttt_random_ammo	122.5313 -20.9063 802.7500	0.000 -93.967 90.407
ttt_random_ammo	99.9063 -27.2813 803.5938	-88.517 98.493 -74.628
ttt_random_ammo	125.4063 -13.7188 800.4375	0.571 -35.073 0.000
ttt_random_ammo	141.9688 -13.1563 802.6875	89.000 101.482 85.089
ttt_random_ammo	155.2813 -11.7188 802.6563	-0.879 -71.508 -90.011
ttt_random_ammo	108.6563 -3.7500 800.4375	0.176 -0.791 -0.659
ttt_random_ammo	99.6875 -7.9375 800.4375	0.967 -10.328 0.000
ttt_random_ammo	129.2500 -27.4688 800.3750	0.176 0.000 0.176
ttt_random_ammo	134.6563 -4.2500 800.4063	0.352 0.000 0.000
ttt_random_ammo	-1225.9688 1051.8125 -63.5000	-0.264 -4.922 -0.308
ttt_random_ammo	-1218.9063 1052.1875 -63.5000	0.000 -2.022 -0.220
ttt_random_ammo	-1221.1563 1059.0000 -63.5313	0.264 0.396 0.396
ttt_random_ammo	-1226.3125 1063.3125 -61.3438	1.187 89.044 -90.011
ttt_random_ammo	-1225.2500 1053.4063 -53.0313	0.000 -2.945 -0.396
ttt_random_ammo	-1218.2500 1047.0938 -63.5000	0.000 -2.022 -0.659
ttt_random_ammo	-1218.1563 1050.6250 -53.0000	0.132 3.340 -1.450
ttt_random_ammo	-1234.7188 1044.5625 -63.5000	1.319 -0.132 1.582
ttt_random_ammo	-1225.9688 1051.8125 -63.5000	-0.264 -4.922 -0.308
ttt_random_ammo	-1218.9063 1052.1875 -63.5000	0.000 -2.022 -0.220
ttt_random_ammo	-1221.1563 1059.0000 -63.5313	0.264 0.396 0.396
ttt_random_ammo	-1226.3125 1063.3125 -61.3438	1.187 89.044 -90.011
ttt_random_ammo	-1225.2500 1053.4063 -53.0313	0.000 -2.945 -0.396
ttt_random_ammo	-1218.2500 1047.0938 -63.5000	0.000 -2.022 -0.659
ttt_random_ammo	-1218.1563 1050.6250 -53.0000	0.132 3.340 -1.450
ttt_random_ammo	-1234.7188 1044.5625 -63.5000	1.319 -0.132 1.582
ttt_random_ammo	-13.3750 51.6250 928.3750	0.132 0.000 0.132
ttt_random_ammo	-24.3125 52.4375 928.3750	0.176 0.000 0.176
ttt_random_ammo	-32.2188 52.8125 928.3438	0.044 0.000 0.000
ttt_random_ammo	-1255.1875 1427.3750 -482.4375	74.189 174.352 -179.319
ttt_random_ammo	-1255.2188 1295.2500 -485.4063	74.233 174.616 -178.967
ttt_random_ammo	-1255.1875 1427.3750 -482.4375	74.189 174.352 -179.319
ttt_random_ammo	-1255.2188 1295.2500 -485.4063	74.233 174.616 -178.967
ttt_random_ammo	-1899.0313 968.4063 -474.1563	21.624 -10.241 -12.438
ttt_random_ammo	-1893.2500 959.4688 -477.5000	5.801 34.062 93.307
ttt_random_ammo	-1899.0313 968.4063 -474.1563	21.624 -10.241 -12.438
ttt_random_ammo	-1893.2500 959.4688 -477.5000	5.801 34.062 93.307
weapon_zm_mac10	-2442.5625 -1301.4375 -475.2188	-6.988 36.479 93.395
weapon_zm_mac10	-1200.2500 -1439.0938 -452.4688	-1.626 10.724 66.849
weapon_zm_mac10	325.5938 1429.5938 336.0000	-7.691 -132.116 84.517
weapon_zm_mac10	-1374.0625 -344.5625 -318.7813	-0.132 -44.434 -88.517
weapon_zm_mac10	-1169.7813 2029.1563 -512.9688	1.582 -80.606 -162.530
weapon_ttt_tmp	-2373.6250 -1372.2500 -474.8438	-5.977 15.471 94.802
weapon_ttt_tmp	-956.2500 -1066.1875 -457.7188	2.901 15.471 99.548
weapon_ttt_tmp	306.6563 1366.3125 344.8750	20.261 43.907 69.926
weapon_ttt_tmp	292.3750 1390.8750 357.0625	48.741 -23.426 -47.379
weapon_ttt_tmp	-67.4063 2194.4063 12.4688	-2.198 -25.272 -97.043
weapon_ttt_tmp	-928.6875 -471.7188 -16.3438	5.098 14.152 96.428
weapon_ttt_tmp	-2801.5625 -569.8125 -481.3125	-13.713 18.020 88.033
item_ammo_rifle_ttt	-2047.4375 1086.0313 -239.6563	-0.132 0.000 -0.044
item_ammo_rifle_ttt	-76.1563 -725.9063 -494.1250	83.243 70.761 167.144
item_ammo_rifle_ttt	-37.8438 -737.7500 -490.7813	-78.760 -143.499 155.366
item_ammo_rifle_ttt	-625.0313 -156.0000 -47.5625	-3.648 -0.396 3.120
item_ammo_rifle_ttt	-610.5938 -155.0313 -46.8438	-3.208 -0.132 3.033
item_ammo_rifle_ttt	-2105.7500 1426.2188 -455.9063	-0.308 -0.571 -8.570
item_ammo_rifle_ttt	-2123.9375 1424.3125 -455.9063	-0.703 -0.527 -8.439
item_ammo_rifle_ttt	208.6563 -595.0000 -310.3438	0.615 -0.132 0.396
item_ammo_rifle_ttt	298.0313 -553.2500 -310.4063	0.923 -18.152 2.857
item_ammo_rifle_ttt	372.6563 -559.5938 -306.5938	-3.868 -0.308 7.560
item_ammo_rifle_ttt	186.9688 38.3125 802.4063	10.197 -12.174 9.625
item_ammo_rifle_ttt	177.3438 13.9375 801.3438	17.888 -0.132 0.000
item_ammo_rifle_ttt	-2075.1250 1083.7500 -239.5938	-0.088 0.000 -0.044
item_ammo_rifle_ttt	-2058.9375 1078.7188 -239.5313	-0.044 0.000 0.000
item_ammo_rifle_ttt	-1043.4375 898.6563 111.9688	0.967 0.132 -0.132
item_ammo_rifle_ttt	-1053.3125 898.1875 111.8750	0.571 0.088 -0.088
item_ammo_rifle_ttt	404.3750 -174.7500 40.4375	-0.132 0.483 -0.220
item_ammo_rifle_ttt	392.5313 -174.7813 40.4688	-0.923 0.615 -0.483
item_ammo_rifle_ttt	376.7188 -150.5313 32.4688	0.923 -0.659 -0.264
item_ammo_rifle_ttt	858.5938 101.9688 -3.5938	-0.088 0.000 -0.044
item_ammo_rifle_ttt	835.1563 117.5938 -3.6250	0.044 0.044 0.000
item_ammo_rifle_ttt	171.8125 174.3125 -481.5313	1.934 0.132 0.264
item_ammo_rifle_ttt	192.9375 173.3438 -481.6563	-0.132 0.000 -0.044
item_ammo_rifle_ttt	178.0313 113.3125 -481.6250	-0.132 0.000 -0.044
item_ammo_rifle_ttt	262.2500 1399.5313 349.5000	-66.278 83.418 -126.007
item_ammo_rifle_ttt	259.7813 1345.5313 351.0625	-65.179 16.657 -17.712
item_ammo_rifle_ttt	284.9688 1356.3438 349.5000	8.922 -0.527 -27.865
item_ammo_rifle_ttt	306.0000 1361.0625 349.7500	61.179 67.684 103.636
item_ammo_rifle_ttt	315.5625 1415.8750 348.2813	-3.472 -88.824 -101.658
item_ammo_rifle_ttt	449.6563 1680.0625 -26.9375	68.519 146.356 141.433
item_ammo_rifle_ttt	428.4063 1699.3125 -15.8750	68.563 147.586 125.963
item_ammo_rifle_ttt	-1494.3125 981.0313 -79.6250	-0.132 0.000 -0.044
item_ammo_rifle_ttt	-1476.3438 1011.2500 -79.6250	-0.132 0.000 -0.044
item_ammo_rifle_ttt	-1504.7500 1043.3438 -79.5938	-0.088 0.000 -0.044
item_ammo_rifle_ttt	-477.5000 951.4063 98.6875	78.496 162.969 164.068
item_ammo_rifle_ttt	-433.7813 951.1563 90.1875	78.408 163.057 164.156
weapon_ttt_smokegrenade	-2355.2500 -334.1875 -433.3750	-39.863 -22.723 121.743
weapon_ttt_smokegrenade	-2357.5000 -340.4375 -432.6250	17.756 80.869 -97.834
weapon_ttt_smokegrenade	-1491.7813 -1644.4688 -464.5938	-18.943 -144.422 -97.131
weapon_ttt_smokegrenade	-1490.4375 -601.1250 -171.5625	-10.021 -4.219 10.592
weapon_ttt_smokegrenade	236.1250 76.4375 47.6875	8.175 17.844 -69.794
weapon_ttt_smokegrenade	234.1250 70.6563 47.0000	-9.581 -174.880 -78.540
weapon_ttt_smokegrenade	-5.6563 -48.4375 804.5625	2.681 -0.132 -2.769
weapon_ttt_smokegrenade	-13.5000 -44.7500 804.5938	2.241 -0.132 -2.285
weapon_ttt_confgrenade	-2359.6875 -337.4375 -434.5625	-60.960 5.538 136.511
weapon_ttt_confgrenade	-2354.0000 -338.3125 -434.3438	-36.963 -104.031 -101.306
weapon_ttt_confgrenade	140.0625 753.8750 -499.5625	-7.208 9.713 -119.282
weapon_ttt_confgrenade	-1744.7188 -159.8750 -380.8438	-9.537 13.625 33.886
weapon_ttt_confgrenade	-1748.9063 -158.4688 -381.5938	-11.120 -172.990 -60.432
weapon_ttt_confgrenade	240.6875 76.7188 45.6875	-54.235 -48.565 -118.139
weapon_ttt_confgrenade	234.7813 79.5313 45.6875	-52.653 -37.578 79.463
weapon_ttt_confgrenade	-1897.0313 1220.5625 -489.9375	-17.756 22.766 -97.878
weapon_ttt_confgrenade	-1866.5938 1224.8125 -486.5313	-1.846 -0.396 5.186
weapon_ttt_confgrenade	-1291.2500 719.2500 -477.2188	-50.543 -176.638 76.782
weapon_ttt_confgrenade	-2.1250 -68.1250 803.5000	1.670 0.132 -0.440
weapon_ttt_confgrenade	-8.2188 -63.5000 803.5313	1.187 0.132 -0.308
