# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: gm_construct
# Exported by: [BB] EraYaN
setting:	replacespawns 1
ttt_random_ammo	1610.8805 -642.0662 -143.5700	1.384 -0.027 -1.681
ttt_random_ammo	1570.5060 -590.4468 -143.5608	1.192 -0.027 -1.445
ttt_random_ammo	1588.9071 -497.1614 -143.6623	0.044 0.000 0.022
ttt_random_ammo	1636.7184 -486.8323 -143.6346	0.071 0.000 -0.022
ttt_random_ammo	1574.3077 -518.5493 -143.6365	0.066 0.000 -0.016
ttt_random_ammo	1564.9492 -582.9148 -143.6273	0.104 0.000 -0.066
ttt_random_ammo	1550.6331 -546.2765 -143.6065	1.269 -0.016 -1.489
ttt_random_ammo	1599.4497 -630.9844 -143.5591	1.110 -0.027 -1.346
ttt_random_ammo	1587.8563 -622.3275 -143.6772	0.044 0.000 0.027
ttt_random_ammo	1683.8931 -531.7700 -143.6510	0.049 0.000 0.011
ttt_random_ammo	1723.1968 -516.4121 -143.6623	0.044 0.000 0.022
ttt_random_ammo	1657.7125 -480.8795 -140.4684	-89.258 -63.254 27.592
ttt_random_ammo	1701.8634 -507.4944 -143.6291	0.093 0.000 -0.055
ttt_random_ammo	1741.3962 -541.5033 -143.6365	0.071 0.000 -0.016
ttt_random_ammo	1767.7498 -563.3033 -143.6672	0.044 0.000 0.027
ttt_random_ammo	1760.7722 -594.4825 -143.6163	0.242 0.000 -0.236
ttt_random_ammo	1751.7994 -616.7838 -143.6467	0.049 0.000 0.005
ttt_random_ammo	1705.2939 -640.0035 -143.6799	0.044 0.000 0.033
ttt_random_ammo	1698.0454 -656.3386 -143.5867	1.642 -0.033 -1.983
ttt_random_ammo	1716.1204 -628.9841 -143.6425	0.055 0.000 0.000
weapon_zm_mac10	620.1792 -329.0849 -146.7583	0.346 -27.197 -88.649
weapon_zm_mac10	634.4325 -313.2765 -145.0034	1.214 -91.818 -64.808
weapon_zm_mac10	640.1890 -322.5167 -141.1548	8.899 -27.175 79.118
weapon_zm_mac10	630.5541 -315.4290 -144.5349	-24.472 -13.321 -81.123
weapon_zm_mac10	624.2629 -313.9934 -147.9747	-16.287 -1.609 -82.244
weapon_zm_mac10	645.9692 -327.3764 -140.5097	7.690 62.386 93.450
weapon_zm_mac10	620.5161 -314.6381 -149.2513	-29.872 -7.943 -70.851
weapon_zm_mac10	621.0762 -326.5798 -145.1738	-0.928 -9.168 90.461
weapon_zm_mac10	625.6517 -323.3965 -144.4821	-19.286 -3.691 83.606
weapon_ttt_push	794.0425 800.0432 -145.2068	0.317 -1.625 2.234
weapon_ttt_push	791.1122 816.5845 -145.2210	0.127 -0.139 -4.318
weapon_ttt_push	797.4775 804.4349 -135.9550	6.525 6.644 -27.879
item_box_buckshot_ttt	1010.3265 -964.0905 -143.5769	0.220 -0.220 -0.297
item_box_buckshot_ttt	1004.8965 -953.6692 -143.5647	1.901 -0.181 -0.461
item_box_buckshot_ttt	954.9716 -965.6620 -143.5807	-0.731 -0.005 0.648
item_box_buckshot_ttt	928.7227 -966.4019 -143.6166	-0.626 0.000 0.593
item_box_buckshot_ttt	898.7524 -967.2272 -143.6527	0.709 0.000 -0.566
item_box_buckshot_ttt	869.3218 -968.0640 -143.5665	-0.621 -0.005 0.549
item_box_buckshot_ttt	839.4056 -969.0298 -143.6207	0.104 0.000 0.000
item_box_buckshot_ttt	805.6976 -970.1688 -143.6620	0.450 0.000 -0.352
item_box_buckshot_ttt	783.1893 -970.9811 -143.6211	0.137 0.000 -0.027
item_box_buckshot_ttt	751.5122 -971.1188 -143.5894	-0.791 0.000 0.703
item_box_buckshot_ttt	673.0408 -975.4236 -143.5743	-0.681 -0.005 0.604
item_box_buckshot_ttt	639.3509 -977.4753 -143.6265	0.121 0.121 -0.033
item_box_buckshot_ttt	606.1721 -978.7357 -143.5796	-0.725 -0.005 0.643
item_box_buckshot_ttt	568.8246 -981.0870 -143.5362	-0.379 -0.005 0.341
item_box_buckshot_ttt	490.6526 -986.5485 -143.6176	-0.406 0.000 0.412
item_box_buckshot_ttt	547.9173 -982.2301 -143.6620	0.450 0.000 -0.352
item_box_buckshot_ttt	529.6040 -983.4720 -143.6011	-0.923 -0.005 0.813
item_box_buckshot_ttt	718.8103 -971.8630 -143.6208	0.115 0.000 -0.005
item_box_buckshot_ttt	980.7679 -966.5839 -143.6257	0.747 -0.016 -0.516
item_ammo_rifle_ttt	1006.5128 -1002.7949 -143.6161	-0.478 -0.022 0.011
item_ammo_rifle_ttt	956.0480 -1004.1032 -143.6508	0.176 -0.027 0.016
item_ammo_rifle_ttt	903.5695 -1005.4739 -143.5728	0.027 0.000 0.011
item_ammo_rifle_ttt	854.8349 -1006.7426 -143.6462	0.066 0.000 0.033
item_ammo_rifle_ttt	809.8484 -1007.9122 -143.6243	-0.099 0.066 -0.005
item_ammo_rifle_ttt	764.8650 -1009.0847 -143.6104	-0.264 0.055 -0.022
item_ammo_rifle_ttt	731.1801 -1010.0126 -143.6387	-0.505 -0.027 -0.071
item_ammo_rifle_ttt	701.2094 -1010.7963 -143.5621	-0.494 0.352 -0.170
item_ammo_rifle_ttt	667.4221 -1011.6606 -143.5454	-0.253 0.110 -0.203
item_ammo_rifle_ttt	637.4315 -1012.4216 -143.5826	-0.269 0.055 0.027
item_ammo_rifle_ttt	603.6805 -1013.2944 -143.5945	-0.077 -0.016 -0.022
item_ammo_rifle_ttt	528.6935 -1014.5806 -143.5993	-0.132 -0.016 -0.143
item_ammo_rifle_ttt	548.7105 -1014.5919 -143.5743	-0.352 0.110 -0.588
item_ammo_rifle_ttt	575.8702 -1014.7306 -143.5448	1.884 0.148 0.324
item_ammo_rifle_ttt	789.9464 -1014.7345 -143.5782	-0.516 0.253 -0.659
item_ammo_rifle_ttt	831.9670 -1014.7791 -143.5146	-0.769 0.104 -0.335
item_ammo_rifle_ttt	879.6365 -1014.8109 -143.5758	-0.434 0.709 -0.626
item_ammo_rifle_ttt	926.9062 -1014.7496 -143.5378	0.731 0.121 0.000
item_ammo_rifle_ttt	981.2657 -1014.8029 -143.5388	-1.016 0.659 -0.571
item_ammo_rifle_ttt	1003.4531 -805.1481 -143.5533	-0.330 0.280 -0.445
item_ammo_rifle_ttt	980.3797 -807.3631 -143.6547	-0.132 -0.016 -0.038
item_ammo_rifle_ttt	971.0522 -807.9429 -143.6332	-0.110 -0.016 -0.033
item_ammo_rifle_ttt	968.1285 -789.6638 -143.5425	-0.247 0.923 -0.346
item_ammo_rifle_ttt	941.9091 -809.6556 -143.6273	-0.110 -0.016 -0.033
item_ammo_rifle_ttt	900.7302 -812.0753 -143.6312	-0.110 -0.016 -0.033
item_ammo_rifle_ttt	863.2950 -814.2747 -143.5945	-0.077 -0.016 -0.022
item_ammo_rifle_ttt	822.1161 -816.6946 -143.6236	-0.104 -0.016 -0.027
item_ammo_rifle_ttt	780.9374 -819.1147 -143.6667	-0.143 -0.016 -0.038
item_ammo_rifle_ttt	743.5020 -821.3140 -143.6254	-0.104 -0.016 -0.027
item_ammo_rifle_ttt	694.8361 -824.1735 -143.5988	-0.082 -0.016 -0.022
item_ammo_rifle_ttt	646.1702 -827.0331 -143.6048	-0.088 -0.016 -0.022
item_ammo_357_ttt	1005.1869 -767.8741 -143.7019	0.533 -0.038 -0.005
item_ammo_357_ttt	967.8407 -767.9995 -143.6829	0.445 0.071 0.060
item_ammo_357_ttt	930.3402 -768.1118 -143.6594	0.450 0.060 0.049
item_ammo_357_ttt	896.5902 -768.2127 -143.6017	0.461 0.049 0.027
item_ammo_357_ttt	851.5902 -768.3482 -143.5995	0.461 0.049 0.027
item_ammo_357_ttt	810.3403 -768.4731 -143.6614	0.450 0.060 0.049
item_ammo_357_ttt	772.8402 -768.5856 -143.6429	0.450 0.055 0.044
item_ammo_357_ttt	724.0902 -768.7323 -143.6316	0.456 0.055 0.038
item_ammo_357_ttt	682.8402 -768.8564 -143.6214	0.456 0.055 0.033
item_ammo_357_ttt	649.4149 -756.3299 -137.5666	14.326 -1.390 -14.947
item_ammo_357_ttt	729.1663 -758.1635 -143.5735	0.709 -0.308 -0.775
item_ammo_357_ttt	770.4164 -758.0179 -143.5597	0.637 -0.308 -0.533
item_ammo_357_ttt	811.8309 -757.8541 -143.5883	0.840 -0.253 -1.082
item_ammo_357_ttt	853.0825 -757.7387 -143.5764	0.764 -0.280 -0.857
item_ammo_357_ttt	894.3324 -757.6069 -143.5891	0.835 -0.264 -1.088
item_ammo_357_ttt	939.2831 -768.2850 -143.6200	0.456 0.055 0.033
item_ammo_357_ttt	984.2822 -768.0639 -143.6696	0.445 0.066 0.055
item_ammo_357_ttt	1008.7506 -757.0416 -143.5663	1.252 -1.483 -0.033
weapon_ttt_confgrenade	621.7137 102.2096 -146.0987	-13.189 -18.594 92.302
weapon_ttt_confgrenade	624.9639 114.6118 -146.0612	-50.136 20.819 -95.905
weapon_ttt_confgrenade	617.0187 116.3365 -146.0965	-49.977 14.793 -98.026
weapon_ttt_confgrenade	610.0685 103.9281 -144.5475	-4.779 -0.753 0.780
weapon_ttt_confgrenade	613.9831 109.1215 -146.1488	-13.239 -15.101 -93.115
weapon_ttt_confgrenade	617.6759 108.6637 -146.0829	38.199 19.534 -94.438
weapon_ttt_confgrenade	629.7577 100.8056 -146.0269	79.849 175.803 -178.083
weapon_ttt_confgrenade	634.6754 106.7367 -146.1055	-48.203 -142.443 -99.003
weapon_ttt_confgrenade	625.9879 104.0742 -146.1259	-27.065 -34.481 110.391
weapon_ttt_confgrenade	629.8781 109.7840 -146.2188	-13.343 134.978 105.172
weapon_ttt_confgrenade	632.1264 103.8219 -146.1369	32.640 79.601 112.006
weapon_ttt_confgrenade	630.9553 114.6204 -146.1156	36.403 90.313 -96.328
weapon_ttt_confgrenade	620.5073 89.0750 -145.7864	-47.527 71.609 95.279
weapon_ttt_confgrenade	636.6802 100.8781 -146.1035	-10.421 144.245 96.581
