# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: zm_roy_the_ship
# Exported by: NinjaTuna
setting:	replacespawns 1
item_ammo_rifle_ttt	-2769.0422 -400.0677 525.3870	-0.098 -0.020 -0.030
item_ammo_rifle_ttt	-2757.2488 -402.3285 525.3967	-0.089 -0.020 -0.027
item_ammo_rifle_ttt	-2342.5684 -207.1565 712.1568	0.098 0.021 -0.023
item_ammo_rifle_ttt	-2355.6909 -208.3688 712.1533	0.101 0.021 -0.024
item_ammo_rifle_ttt	-2329.4915 2094.2856 872.3801	-0.104 -0.020 -0.031
item_ammo_rifle_ttt	-2379.3069 2093.4946 872.3818	-0.102 -0.020 -0.031
item_ammo_rifle_ttt	-2428.0967 2088.8669 872.3586	-0.122 -0.019 -0.037
item_ammo_rifle_ttt	-2610.2808 2467.1809 556.3630	0.464 0.656 -35.241
item_ammo_rifle_ttt	-2596.9495 2469.5864 556.5965	0.394 0.276 -18.929
item_ammo_rifle_ttt	-2579.7258 2469.5288 556.4857	0.169 0.351 -19.465
item_ammo_rifle_ttt	-2497.9436 220.7109 525.4056	-0.081 -0.020 -0.025
item_ammo_rifle_ttt	-2480.0789 221.8705 525.4270	0.684 -0.158 -0.007
item_ammo_rifle_ttt	-2553.6951 252.1895 420.3836	-0.101 -0.020 -0.030
item_ammo_rifle_ttt	-2573.2021 255.0038 420.3708	-0.112 -0.019 -0.034
item_ammo_rifle_ttt	-2225.1394 355.0896 454.0717	0.345 0.023 0.037
item_ammo_rifle_ttt	-2244.4099 350.4598 455.2937	-0.119 0.184 7.848
item_ammo_rifle_ttt	-2766.5779 53.4333 457.2303	89.773 178.643 179.359
item_ammo_rifle_ttt	-2771.5242 94.0813 457.1761	89.562 -132.376 -134.408
item_ammo_rifle_ttt	-2325.8730 178.3007 483.9613	-0.034 -0.008 -0.020
item_ammo_rifle_ttt	-2312.7373 178.5130 483.9247	2.017 0.435 0.792
item_ammo_rifle_ttt	-2716.0493 -127.2065 220.3801	-0.104 -0.020 -0.031
item_ammo_rifle_ttt	-2720.1577 -99.7327 220.3707	-0.112 -0.020 -0.034
item_ammo_rifle_ttt	-2433.0820 1533.9705 263.9280	10.130 1.814 -2.337
item_ammo_rifle_ttt	-2400.7878 1536.0048 261.1611	66.758 -170.164 -173.978
item_ammo_rifle_ttt	-2736.2085 1756.5581 245.0047	0.241 0.093 0.119
item_ammo_rifle_ttt	-2716.9614 1758.1075 244.9094	0.494 0.015 0.127
item_ammo_rifle_ttt	-2722.9397 -734.3991 609.3682	-0.105 -0.020 -0.032
item_ammo_rifle_ttt	-2738.1970 -734.6133 609.4294	-0.665 0.357 -0.585
weapon_ttt_smokegrenade	-2425.7363 -360.4793 529.5364	1.991 0.003 -1.891
weapon_ttt_smokegrenade	-2632.0447 1111.4218 554.2690	4.660 0.051 -0.668
weapon_ttt_smokegrenade	-2646.5940 1360.7605 573.1865	2.740 -0.129 -2.787
weapon_ttt_smokegrenade	-2675.6882 666.9147 788.8173	3.633 -0.107 -3.784
weapon_ttt_smokegrenade	-2666.3381 2332.4749 1028.5564	3.586 -0.099 -3.712
weapon_ttt_smokegrenade	-2604.3489 -1017.7296 355.2692	78.401 -91.719 89.893
weapon_ttt_smokegrenade	-2265.3330 -450.8026 228.5275	0.721 0.010 -0.477
weapon_ttt_smokegrenade	-2730.7646 158.3242 448.8046	-3.583 0.070 3.166
weapon_ttt_smokegrenade	-2413.8757 1443.2079 270.0089	3.542 -0.933 -0.190
weapon_ttt_smokegrenade	-2725.7192 1956.1307 224.5209	0.471 0.005 -0.190
weapon_ttt_confgrenade	-2377.4060 146.8914 538.4804	0.370 -0.864 -1.204
weapon_ttt_confgrenade	-2346.8667 1369.3418 572.1461	1.473 0.227 -0.616
weapon_ttt_confgrenade	-2678.3159 231.2804 787.1135	0.323 -0.880 -1.051
weapon_ttt_confgrenade	-2501.5989 2000.5625 707.5194	1.719 0.235 1.474
weapon_ttt_confgrenade	-2675.8191 2096.7957 881.4954	-9.885 -137.147 96.915
weapon_ttt_confgrenade	-2443.3887 230.4468 295.5074	1.692 0.143 -0.432
weapon_ttt_confgrenade	-2754.3750 -237.0768 423.5113	1.826 0.263 1.566
weapon_ttt_confgrenade	-2730.8696 209.5831 447.7277	2.874 -0.863 -3.141
weapon_ttt_confgrenade	-2417.2961 857.0060 223.5104	2.023 0.258 -0.847
weapon_ttt_confgrenade	-2351.9148 1731.6345 267.3900	-49.965 118.268 93.962
weapon_ttt_confgrenade	-2578.6194 2295.3081 559.5125	1.992 0.248 -0.834
weapon_ttt_confgrenade	-2578.0464 2065.2427 243.5244	1.819 0.227 -0.762
