# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_canyon_a4
# Exported by: NinjaTuna
setting:	replacespawns 0
item_ammo_rifle_ttt	27.3840 -155.3338 448.3499	-0.130 -0.019 -0.039
item_ammo_rifle_ttt	-903.9552 -2293.6743 448.3358	-0.143 -0.019 -0.043
item_ammo_rifle_ttt	-874.0698 -2288.2712 448.3256	-0.151 -0.018 -0.046
item_ammo_rifle_ttt	-1795.6560 805.2557 704.3801	-0.104 -0.020 -0.031
item_ammo_rifle_ttt	-1821.1099 829.8121 704.3951	-0.091 -0.020 -0.027
item_ammo_rifle_ttt	-1847.4060 851.8566 704.3282	-0.149 -0.018 -0.045
item_ammo_rifle_ttt	-1875.3134 882.4650 704.3836	-0.101 -0.020 -0.030
item_ammo_rifle_ttt	-1907.7640 910.5797 704.3818	-0.102 -0.020 -0.031
item_ammo_rifle_ttt	-1776.6752 782.7742 704.4069	-0.080 -0.020 -0.024
item_ammo_rifle_ttt	-1752.2352 756.6276 704.3499	-0.130 -0.019 -0.039
item_ammo_rifle_ttt	-1715.6147 718.2479 704.3870	-0.098 -0.020 -0.030
item_ammo_rifle_ttt	-2017.8268 1061.4409 1152.3904	-0.095 -0.020 -0.029
item_ammo_rifle_ttt	-1980.7089 1060.4332 1152.4790	-1.599 2.369 0.390
item_ammo_rifle_ttt	-209.6110 -17.6970 704.3688	-0.114 -0.020 -0.034
item_ammo_rifle_ttt	-234.2134 -20.4920 704.3853	-0.099 -0.020 -0.030
item_ammo_rifle_ttt	-259.7488 -20.5338 704.3430	-0.136 -0.019 -0.041
item_ammo_rifle_ttt	-290.6005 -16.7806 704.3836	-0.101 -0.020 -0.030
item_ammo_rifle_ttt	-207.3476 11.6435 704.3745	-0.109 -0.020 -0.033
item_ammo_rifle_ttt	-232.5643 11.0677 704.4055	-0.081 -0.020 -0.025
item_ammo_rifle_ttt	-257.7511 10.2495 704.3564	-0.124 -0.019 -0.038
item_ammo_rifle_ttt	-292.9967 10.5283 704.3801	-0.104 -0.020 -0.031
weapon_ttt_smokegrenade	-157.0820 -606.6070 1156.7300	0.000 0.000 0.000
weapon_ttt_smokegrenade	-129.0090 -267.8240 1156.7300	0.000 0.000 0.000
weapon_ttt_smokegrenade	-16.1298 -117.1040 964.7350	0.000 0.000 0.000
weapon_ttt_smokegrenade	-21.7043 -180.9790 708.7350	0.000 0.000 0.000
weapon_ttt_smokegrenade	-979.4820 -1718.6000 580.7350	0.000 0.000 0.000
weapon_ttt_smokegrenade	-453.4660 -2314.1001 708.7350	0.000 0.000 0.000
weapon_ttt_smokegrenade	-631.2300 -2124.2300 708.7350	0.000 0.000 0.000
weapon_ttt_smokegrenade	-789.2310 -2336.9299 580.7350	0.000 0.000 0.000
weapon_ttt_smokegrenade	-1466.0300 -2091.4600 452.7350	0.000 0.000 0.000
weapon_ttt_smokegrenade	-2674.8899 -926.9290 452.7350	0.000 0.000 0.000
weapon_ttt_smokegrenade	-3061.7800 -383.3620 708.7350	0.000 0.000 0.000
weapon_ttt_smokegrenade	-1438.3199 740.9590 948.7350	0.000 0.000 0.000
weapon_ttt_smokegrenade	-1364.3300 739.8960 1156.7300	0.000 0.000 0.000
weapon_ttt_smokegrenade	-1242.5300 929.3390 1540.7300	0.000 0.000 0.000
weapon_ttt_confgrenade	429.0090 -798.3290 1155.4900	0.000 0.000 0.000
weapon_ttt_confgrenade	386.1780 783.7980 1155.4900	0.000 0.000 0.000
weapon_ttt_confgrenade	-197.6810 432.5990 707.4870	0.000 0.000 0.000
weapon_ttt_confgrenade	-146.0530 -477.7860 579.4870	0.000 0.000 0.000
weapon_ttt_confgrenade	224.7160 -743.7340 451.4870	0.000 0.000 0.000
weapon_ttt_confgrenade	-436.0210 -2123.8401 451.4870	0.000 0.000 0.000
weapon_ttt_confgrenade	-715.9550 -1948.2800 451.4870	0.000 0.000 0.000
weapon_ttt_confgrenade	-1457.6700 -1936.1000 451.4870	0.000 0.000 0.000
weapon_ttt_confgrenade	-1096.6700 -2470.6399 451.4870	0.000 0.000 0.000
weapon_ttt_confgrenade	-2600.8501 -648.3570 451.4870	0.000 0.000 0.000
weapon_ttt_confgrenade	-3176.8799 -317.1010 451.4870	0.000 0.000 0.000
weapon_ttt_confgrenade	-3327.4900 -441.3740 707.4870	0.000 0.000 0.000
weapon_ttt_confgrenade	-4253.3501 -371.8020 803.4870	0.000 0.000 0.000
weapon_ttt_confgrenade	-1653.2500 847.2530 707.4870	0.000 0.000 0.000
weapon_ttt_confgrenade	-1598.8600 1006.2300 947.4870	0.000 0.000 0.000
weapon_ttt_confgrenade	-2158.5601 1265.5200 1155.4900	0.000 0.000 0.000
weapon_ttt_confgrenade	-1460.6400 1266.5100 1571.4900	0.000 0.000 0.000
