# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: dm_richland
# Exported by: NinjaTuna
setting:	replacespawns 1
item_ammo_revolver_ttt	-576.7740 -343.6730 80.3657	0.467 0.060 0.038
item_ammo_revolver_ttt	-474.7619 -75.2330 198.7032	72.580 -21.042 0.556
item_ammo_revolver_ttt	-774.9384 -68.9431 199.2840	67.343 -2.226 -0.388
item_ammo_revolver_ttt	-662.1452 -44.7687 192.9860	-4.837 0.248 -8.919
item_ammo_revolver_ttt	-495.1047 284.0958 197.2675	-3.326 1.103 5.448
item_ammo_revolver_ttt	-449.0110 313.9313 198.1486	0.304 0.006 0.022
item_ammo_revolver_ttt	-239.9186 333.6553 205.7147	0.412 0.053 0.028
item_ammo_revolver_ttt	-787.9325 96.4755 200.1342	64.233 3.537 -0.390
item_ammo_revolver_ttt	-790.7775 40.5829 199.3112	71.598 4.192 -0.088
item_ammo_revolver_ttt	-774.2397 73.2990 199.3720	65.006 19.341 3.114
item_ammo_revolver_ttt	-639.7521 7.1220 308.3761	0.057 1.863 0.257
item_ammo_revolver_ttt	-618.8279 -2.4130 308.4347	0.929 -0.299 -0.820
item_ammo_revolver_ttt	-523.5499 -65.5505 348.4962	0.507 -0.126 -0.015
item_ammo_revolver_ttt	-819.7036 -66.7766 348.4782	0.619 -0.079 -0.196
item_ammo_revolver_ttt	-676.4867 -376.0702 307.7133	0.682 -0.111 0.073
item_ammo_revolver_ttt	720.1514 37.4389 53.3203	0.658 -2.862 89.592
item_ammo_revolver_ttt	731.0952 38.4381 53.3020	-0.688 -1.744 89.503
item_ammo_revolver_ttt	761.0385 133.2167 58.3351	0.464 0.067 0.049
ttt_playerspawn	-261.8328 1985.6808 80.3749	0.002 -56.297 0.002
ttt_playerspawn	-390.7886 1670.2993 80.3985	-0.001 0.000 0.001
ttt_playerspawn	-1014.8596 -1213.8542 88.3873	-0.016 0.000 -0.016
ttt_playerspawn	235.3007 -553.5993 -127.6208	-0.016 0.000 0.016
ttt_playerspawn	232.0150 -1151.0487 -45.5612	0.010 -0.403 0.048
ttt_playerspawn	486.0448 1731.9705 48.4325	0.013 -0.108 -0.018
ttt_playerspawn	-0.0325 1618.6814 -134.6114	0.025 0.000 -0.025
ttt_playerspawn	-331.8936 1753.3324 -63.6314	-0.017 0.000 0.017
ttt_playerspawn	1396.7493 -1387.6488 24.3864	0.025 0.000 -0.025
ttt_playerspawn	401.2801 248.9402 16.3256	0.012 0.000 -0.012
ttt_playerspawn	328.1631 239.9298 176.4484	0.002 4.077 0.026
ttt_playerspawn	934.6605 -196.6200 16.4192	0.007 -64.280 -0.008
ttt_playerspawn	891.3326 -230.6003 176.3547	0.010 0.000 -0.010
ttt_playerspawn	414.8588 -290.8460 176.4812	0.000 0.000 -0.002
ttt_playerspawn	414.4178 -273.0290 16.4313	0.085 -0.184 0.045
ttt_playerspawn	-497.6083 -241.8919 176.3577	-0.057 -11.323 0.006
ttt_playerspawn	-579.1021 -199.6313 16.3793	0.027 0.000 -0.027
ttt_playerspawn	-930.2327 -148.5670 176.3337	-0.012 -0.000 -0.012
ttt_playerspawn	-902.8400 -241.6526 16.4507	0.003 0.000 -0.003
ttt_playerspawn	-223.3768 1132.6249 1.4008	0.022 0.000 -0.022
ttt_playerspawn	-417.1909 263.7747 16.4467	0.022 -0.171 -0.010
ttt_playerspawn	-350.1211 296.9787 176.4003	0.007 0.000 -0.007
ttt_playerspawn	-900.3431 273.8445 16.3932	0.015 0.023 -0.027
ttt_playerspawn	-864.8126 255.8611 176.3433	0.011 0.000 -0.011
item_ammo_rifle_ttt	-910.8267 -392.7213 38.2344	0.083 0.017 0.037
item_ammo_rifle_ttt	-940.0826 -380.9687 38.2066	0.051 0.017 -0.010
item_ammo_rifle_ttt	-933.0337 -44.7386 53.7229	0.185 1.108 -0.090
item_ammo_rifle_ttt	-559.9265 409.4034 32.4556	-0.270 0.007 -0.355
item_ammo_rifle_ttt	-563.4463 443.9969 32.3982	-0.088 -0.020 -0.027
item_ammo_rifle_ttt	-540.2902 427.7112 32.3382	-0.140 -0.019 -0.043
item_ammo_rifle_ttt	-996.6312 209.3620 208.0105	-0.017 0.461 0.007
item_ammo_rifle_ttt	-1022.4529 275.2013 176.3707	-0.112 -0.019 -0.034
item_ammo_rifle_ttt	-1014.0323 273.7356 176.3870	-0.098 -0.020 -0.030
item_ammo_rifle_ttt	-785.2010 -168.1020 307.3975	-0.280 0.596 0.062
item_ammo_rifle_ttt	-759.2656 -185.1995 307.4622	0.004 -0.380 -0.000
item_ammo_rifle_ttt	-283.0125 1776.8881 97.3419	0.356 0.066 -0.071
item_ammo_rifle_ttt	-320.6275 1776.5177 97.2925	-1.439 -2.205 -0.006
item_ammo_rifle_ttt	-614.2578 1624.3527 99.2310	3.057 -0.129 -0.002
item_ammo_rifle_ttt	-609.0607 1573.1202 116.7227	-0.024 -0.045 -0.009
item_ammo_rifle_ttt	690.4153 -1099.7258 -129.2118	74.687 179.719 -178.619
item_ammo_rifle_ttt	695.7402 -1150.9227 -130.6406	74.628 179.985 -178.108
item_ammo_rifle_ttt	971.0074 99.2409 176.3764	-0.107 -0.019 -0.032
item_ammo_rifle_ttt	910.9822 82.3562 176.3382	-0.140 -0.019 -0.043
item_ammo_rifle_ttt	493.1794 179.8849 307.4386	0.047 0.021 -0.013
item_ammo_rifle_ttt	469.8942 167.4104 307.3712	0.098 0.021 -0.027
item_ammo_rifle_ttt	525.0577 176.6402 308.3745	-0.108 -0.019 -0.033
item_ammo_rifle_ttt	862.5059 284.6469 16.3783	-0.105 -0.019 -0.032
item_ammo_rifle_ttt	885.2914 284.4355 16.3903	-0.095 -0.020 -0.029
item_ammo_rifle_ttt	418.8539 72.0037 176.4210	-0.068 -0.020 -0.021
item_ammo_rifle_ttt	395.0838 75.0845 176.3282	-0.149 -0.018 -0.045
item_ammo_rifle_ttt	-371.2952 -336.2269 176.3836	-0.101 -0.019 -0.031
item_ammo_rifle_ttt	-405.5898 -338.2571 176.3453	-0.134 -0.019 -0.041
item_ammo_rifle_ttt	-396.1966 -392.4951 176.3801	-0.104 -0.019 -0.031
item_ammo_rifle_ttt	1.7035 1098.6174 1.3903	-0.095 -0.020 -0.029
item_ammo_rifle_ttt	1.9612 1134.7439 1.3818	-0.102 -0.020 -0.031
weapon_ttt_smokegrenade	75.9665 2008.8324 84.5853	0.162 -0.222 -0.029
weapon_ttt_smokegrenade	-527.2709 1701.7225 118.1991	8.401 0.443 -92.349
weapon_ttt_smokegrenade	333.6429 -1042.3010 -25.4078	2.611 -0.133 -2.694
weapon_ttt_smokegrenade	152.1041 509.2310 -123.3963	2.278 -0.124 -2.347
weapon_ttt_smokegrenade	-1060.9779 731.1258 71.0316	0.908 1.963 2.417
weapon_ttt_smokegrenade	342.1799 354.5205 57.5286	4.217 0.229 1.170
weapon_ttt_smokegrenade	832.5936 -105.9507 220.9174	-4.147 -0.293 -2.278
weapon_ttt_smokegrenade	314.6258 -164.7108 20.5622	0.201 -0.209 -0.038
weapon_ttt_smokegrenade	-339.7365 -203.1540 20.6079	0.124 -0.230 -0.020
weapon_ttt_smokegrenade	-440.6782 120.3857 62.6577	4.619 -0.059 -1.187
weapon_ttt_smokegrenade	-832.5060 215.2574 34.3848	57.856 -133.086 90.788
weapon_ttt_confgrenade	-602.3968 1903.8401 121.6522	0.354 -0.620 -0.906
weapon_ttt_confgrenade	-903.3729 -1145.4115 59.5059	2.265 0.264 -0.676
weapon_ttt_confgrenade	-159.3680 450.4347 -124.4671	1.390 -0.139 0.355
weapon_ttt_confgrenade	-704.9739 1847.5106 45.5885	-42.647 111.064 -144.563
weapon_ttt_confgrenade	495.7754 30.5045 50.7139	35.451 -127.651 -109.951
weapon_ttt_confgrenade	822.9470 -29.3201 61.5016	2.313 0.258 -0.731
weapon_ttt_confgrenade	251.7717 -365.3635 198.0436	1.541 0.225 -0.645
weapon_ttt_confgrenade	-394.7798 -59.4161 196.4342	-0.053 0.600 -1.286
weapon_ttt_confgrenade	-528.8877 31.8890 50.8899	81.844 -142.609 -156.329
weapon_ttt_confgrenade	-660.9829 43.9143 190.1938	12.967 96.772 117.956
