# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_lost_temple_b2
# Exported by: «[N-G]» NinjaTuna
setting:	replacespawns 1
item_ammo_revolver_ttt	930.2552 -2753.6760 -1372.0095	-0.040 3.960 0.149
item_ammo_revolver_ttt	938.7233 -2731.2039 -1419.5383	0.309 -143.469 -0.000
item_ammo_revolver_ttt	1836.9071 -1518.1416 -1401.6827	0.448 0.073 0.061
item_ammo_revolver_ttt	1841.4674 -1139.3944 -1401.5797	0.468 0.054 0.020
item_ammo_revolver_ttt	2025.0637 -1147.5085 -1401.6445	0.455 0.060 0.046
item_ammo_revolver_ttt	2030.8074 -1520.8754 -1401.6284	0.458 0.057 0.040
item_ammo_revolver_ttt	1150.8370 -605.3528 -1353.6428	0.456 0.062 0.045
item_ammo_revolver_ttt	1204.9230 -566.0994 -1391.1921	8.230 -1.091 0.615
item_ammo_revolver_ttt	1151.3270 -714.4456 -1399.7255	1.500 -0.266 3.730
item_ammo_revolver_ttt	3761.1689 -480.1843 -1377.3015	-7.946 -5.326 -28.926
item_ammo_revolver_ttt	3743.4668 -479.2475 -1375.7245	-61.479 120.327 -141.672
item_ammo_revolver_ttt	3755.6108 -417.4116 -1353.5720	0.470 0.056 0.017
item_ammo_revolver_ttt	2203.7710 -89.9154 -1401.5576	0.888 0.067 -0.685
item_ammo_revolver_ttt	2201.7429 -134.4303 -1401.5825	-0.401 -0.154 0.062
item_ammo_revolver_ttt	2027.5322 -132.0712 -1401.6412	0.043 -0.473 0.552
item_ammo_revolver_ttt	3351.2053 -1504.6068 -1437.6654	0.451 0.065 0.054
item_ammo_revolver_ttt	3348.6934 -1611.8147 -1437.6464	0.455 0.060 0.047
item_ammo_revolver_ttt	3453.7891 -1613.7037 -1437.6805	0.448 0.073 0.060
ttt_playerspawn	80.8004 30.4191 -1246.5117	3.296 -0.414 -0.147
ttt_playerspawn	-84.3916 19.7704 -1245.5835	-0.021 -0.000 0.021
ttt_playerspawn	811.3209 -1048.1561 -1629.5869	0.001 -0.000 -0.001
ttt_playerspawn	778.3859 36.3550 -1401.5752	0.001 -0.000 -0.001
ttt_playerspawn	1222.9673 593.5460 -1395.9602	-3.710 4.282 -2.272
ttt_playerspawn	934.2156 1060.3448 -1401.6298	-0.004 -0.000 0.004
ttt_playerspawn	1810.6882 1537.3046 -2803276.5000	0.000 0.000 0.000
ttt_playerspawn	1229.7759 1605.8252 -1419.6459	0.020 -0.000 -0.020
ttt_playerspawn	1200.4825 1909.1931 -1419.6031	-0.020 -0.000 0.020
ttt_playerspawn	1171.2035 2251.8655 -1419.5575	0.007 -0.000 -0.007
ttt_playerspawn	-212.5885 2184.8906 -1401.6515	0.002 -0.000 -0.002
ttt_playerspawn	-967.6218 2260.0730 -1437.5258	3.311 -0.026 -0.016
ttt_playerspawn	-1174.1927 1544.8828 -1396.5131	0.034 -0.000 -0.034
ttt_playerspawn	-122.7140 1636.9756 -1401.6351	0.001 -0.000 -0.001
ttt_playerspawn	-528.6265 -2508.1418 -1401.6082	0.001 -0.000 -0.001
ttt_playerspawn	1237.5438 -2344.5674 -1401.6268	0.001 -0.000 -0.001
ttt_playerspawn	574.2686 -2532.4780 -1419.5797	0.002 0.138 0.084
ttt_playerspawn	1907.7579 -2022.9924 -1401.6072	0.031 0.000 0.031
ttt_playerspawn	1663.0289 -821.3108 -1401.5441	-0.207 -4.951 -0.347
ttt_playerspawn	1239.4485 -1097.2472 -1401.5994	-0.029 -0.000 0.029
ttt_playerspawn	2117.2021 -206.4857 -1401.5908	-0.026 -0.000 0.026
ttt_playerspawn	2134.8127 1904.9265 -1401.5908	-0.026 -0.000 0.026
ttt_playerspawn	3657.3684 -665.5781 -1401.5854	-0.025 -0.000 0.025
ttt_playerspawn	3438.3433 -1036.2391 -1401.6072	-0.031 -0.000 0.031
weapon_zm_rifle	723.7781 36.0438 -1400.6071	3.325 12.294 65.562
weapon_zm_rifle	1054.0149 1514.2661 -1290.6495	3.100 12.394 65.251
weapon_zm_rifle	121.4733 1728.0466 -1392.1075	-56.350 60.276 140.883
weapon_zm_rifle	-585.0872 -2256.7056 -1392.3938	-67.640 -178.948 109.920
weapon_zm_rifle	1588.3345 -980.0839 -1400.6508	3.328 11.520 64.973
weapon_ttt_smokegrenade	-129.7305 -467.5567 -1416.2301	-58.113 0.480 -89.764
weapon_ttt_smokegrenade	550.6224 815.5875 -1347.4647	2.898 -0.018 -2.868
weapon_ttt_smokegrenade	-828.0347 2375.7444 -1433.4910	0.305 0.002 0.046
weapon_ttt_smokegrenade	77.5092 1571.9629 -1379.4812	0.435 0.004 -0.117
weapon_ttt_smokegrenade	381.6251 -2049.9329 -1400.2240	5.930 -119.501 -89.958
weapon_ttt_smokegrenade	2073.7505 -2105.3975 -1397.4440	0.198 -0.213 -0.083
weapon_ttt_smokegrenade	3887.2161 -4.2326 -1354.4373	3.433 -0.131 -3.555
weapon_ttt_smokegrenade	2104.6184 22.0844 -1397.4709	0.257 -0.181 -0.051
weapon_ttt_confgrenade	-280.1016 350.4457 -1372.5293	4.584 -0.165 4.006
weapon_ttt_confgrenade	1256.2211 1035.2937 -1398.4756	1.959 0.245 -0.619
weapon_ttt_confgrenade	689.4678 954.8168 -1348.4948	1.717 0.158 -0.440
weapon_ttt_confgrenade	-421.9395 2175.7446 -1398.4863	1.824 0.284 1.450
weapon_ttt_confgrenade	-811.1911 2290.4619 -1434.4695	0.345 -0.868 -1.157
weapon_ttt_confgrenade	-71.8024 -986.7933 -1350.7837	0.040 -0.438 -0.019
weapon_ttt_confgrenade	-73.6952 -979.7641 -1350.8468	0.181 -0.645 -0.982
weapon_ttt_confgrenade	-63.2904 -980.0765 -1350.9211	0.420 -0.606 -1.773
weapon_ttt_confgrenade	311.7106 -1590.5654 -1352.4156	-14.532 -34.707 -95.784
weapon_ttt_confgrenade	674.9241 -3093.1238 -1407.0050	-3.723 1.035 -2.254
weapon_ttt_confgrenade	336.8209 -2740.0425 -1368.4384	1.043 0.135 -0.267
weapon_ttt_confgrenade	1260.0111 -928.8992 -1398.4402	1.404 0.241 -0.443
weapon_ttt_confgrenade	3537.1873 -508.2018 -1334.4628	1.488 -0.243 -1.237
weapon_ttt_confgrenade	2033.2474 1986.2526 -1399.8973	-52.097 54.193 104.658
