# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: de_westwood
# Exported by: «[N-G]» EraYaN
setting:	replacespawns 1
ttt_playerspawn	774.7033 968.7503 -111.5697	0.010 0.000 -0.010
ttt_playerspawn	594.3899 822.5369 24.4828	0.056 0.038 0.046
ttt_playerspawn	242.8461 1577.3024 -127.6171	0.001 0.000 -0.001
ttt_playerspawn	318.1927 214.0290 -127.6107	0.020 -78.615 -0.007
ttt_playerspawn	1812.6385 168.7118 128.7915	-3.079 98.389 109.416
ttt_playerspawn	987.4125 298.8455 -111.6185	0.014 -42.963 -0.014
ttt_playerspawn	1098.2615 -773.8256 -111.6151	-0.007 0.000 0.007
ttt_playerspawn	-318.9998 -713.1282 -111.6233	0.045 114.801 -0.080
item_ammo_rifle_ttt	774.4462 1564.2030 -127.5714	-0.386 0.036 -0.534
item_ammo_rifle_ttt	785.7153 1564.8091 -127.5725	-0.392 0.036 -0.542
item_ammo_rifle_ttt	795.4887 1563.7473 -127.5580	-0.312 0.035 -0.432
item_ammo_rifle_ttt	871.7929 1582.3268 -127.5336	-0.424 0.169 -0.346
item_ammo_rifle_ttt	861.4543 1582.3762 -127.5295	-0.363 0.118 -0.294
item_ammo_rifle_ttt	851.9370 1582.3500 -127.5526	1.003 -0.111 -0.009
item_ammo_rifle_ttt	-285.8654 1267.4088 -111.5842	-0.456 0.036 -0.630
item_ammo_rifle_ttt	-272.2542 1249.2549 -111.5471	0.921 0.045 0.000
item_ammo_rifle_ttt	-272.7323 1249.1740 -100.0681	0.996 0.184 0.210
item_ammo_rifle_ttt	86.0306 -713.5569 -79.0088	-0.082 0.451 0.100
item_ammo_rifle_ttt	-80.9055 -301.6140 -31.5859	-1.101 0.456 0.016
item_ammo_rifle_ttt	-102.9998 -305.8223 -31.5188	1.542 0.604 0.385
item_ammo_rifle_ttt	-79.1592 -233.0417 -31.5805	-0.436 0.036 -0.602
item_ammo_rifle_ttt	-100.2936 -234.9314 -31.5704	-0.380 0.036 -0.525
item_ammo_rifle_ttt	-169.6450 289.2672 32.4346	-0.353 0.035 -0.487
item_ammo_rifle_ttt	-181.4452 290.1576 32.4598	-0.214 0.034 -0.296
item_ammo_rifle_ttt	2400.4219 -862.3431 -111.5867	-0.470 0.035 -0.649
item_ammo_rifle_ttt	2387.4446 -861.8283 -111.5540	-0.290 0.035 -0.400
item_ammo_rifle_ttt	2181.4109 -210.7166 -87.6383	0.102 0.022 -0.025
item_ammo_rifle_ttt	1952.5616 49.4329 -103.5774	-0.325 0.141 -0.601
item_ammo_rifle_ttt	1941.4803 49.3445 -103.5965	-0.189 0.175 -0.441
item_ammo_rifle_ttt	1954.3995 77.6840 -103.5564	-0.303 0.035 -0.419
item_ammo_rifle_ttt	1943.6102 74.5757 -103.5715	-0.386 0.036 -0.534
item_ammo_rifle_ttt	1954.5299 101.9690 -103.5694	-0.375 0.036 -0.518
item_ammo_rifle_ttt	1944.5369 101.1448 -103.5770	-0.416 0.036 -0.575
item_ammo_rifle_ttt	1955.5588 129.2305 -103.5644	-0.347 0.035 -0.480
item_ammo_rifle_ttt	1944.5736 129.2437 -103.5781	-0.423 0.036 -0.584
item_ammo_rifle_ttt	2222.1235 -852.8672 192.4093	-0.492 0.035 -0.680
item_ammo_rifle_ttt	2191.2029 -853.8316 192.4195	-0.436 0.036 -0.602
item_ammo_rifle_ttt	905.5774 1238.3654 -127.5794	1.929 -0.047 0.115
item_ammo_rifle_ttt	893.1110 1238.4233 -127.5643	1.103 -0.233 -0.060
item_ammo_rifle_ttt	-360.1043 856.2515 -127.5625	-0.337 0.036 -0.466
item_ammo_rifle_ttt	-348.2562 858.2075 -127.5673	-0.363 0.036 -0.502
weapon_ttt_smokegrenade	239.1701 -202.3905 -59.4101	1.980 -5.309 1.678
weapon_ttt_smokegrenade	282.3344 -202.6302 -59.3612	1.030 -1.934 -1.034
weapon_ttt_smokegrenade	2355.5569 -849.5075 68.5227	0.547 0.007 -0.267
weapon_ttt_smokegrenade	126.9405 548.0673 -123.4950	0.297 -0.128 -0.061
weapon_ttt_confgrenade	528.0322 1569.6704 -90.0022	0.103 -0.654 -1.460
weapon_ttt_confgrenade	536.4686 1575.7413 -90.0110	1.789 0.250 -0.565
weapon_ttt_confgrenade	541.6770 1566.8624 -89.9721	1.012 0.245 0.804
weapon_ttt_confgrenade	98.4325 1153.7388 10.6422	-60.365 -138.419 78.799
weapon_ttt_confgrenade	552.1791 1576.0215 -90.0016	1.411 0.257 1.121
weapon_ttt_confgrenade	560.0663 1566.4215 -90.0033	1.432 0.258 1.138
weapon_ttt_confgrenade	240.9414 -261.8342 -60.5130	-0.638 -1.030 -0.229
weapon_ttt_confgrenade	279.8115 -260.6579 -60.5147	-0.067 -0.446 1.234
weapon_ttt_confgrenade	150.1729 551.7929 -124.4897	2.177 0.274 -0.688
