# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_bank_b1
# Exported by: -[S-G]-๖ۜSpeaky
setting:	replacespawns 1
item_ammo_revolver_ttt	-146.4737 991.8233 -694.2667	0.301 -3.540 19.073
item_ammo_revolver_ttt	-136.4430 995.4844 -692.7287	88.550 12.411 0.000
item_ammo_revolver_ttt	-207.2430 1219.2358 -695.5526	0.938 1.175 -0.005
item_ammo_revolver_ttt	-202.8200 1208.7924 -695.5733	0.840 -0.279 -0.869
item_ammo_revolver_ttt	501.3627 2070.0979 -253.8988	12.469 8.811 -9.443
item_ammo_revolver_ttt	512.2608 2070.3984 -255.5872	1.392 -0.050 -0.441
ttt_playerspawn	665.0146 379.2324 -255.5532	-0.021 -0.000 0.021
ttt_playerspawn	511.6280 376.9317 -255.5902	-0.036 -0.000 0.036
ttt_playerspawn	307.9415 316.6420 -255.5799	-0.032 -0.000 0.032
ttt_playerspawn	416.2939 383.0961 -255.6183	-0.047 -0.000 0.047
ttt_playerspawn	616.5499 503.6573 -255.5002	-0.105 0.054 -0.105
ttt_playerspawn	486.8893 475.5296 -255.5836	-0.034 -0.000 0.034
ttt_playerspawn	771.0425 1042.7255 -255.6011	-0.029 -0.000 0.029
ttt_playerspawn	153.2234 1201.4803 -255.5806	-0.023 -0.000 0.023
ttt_playerspawn	463.3991 969.9734 -255.5596	-0.017 -0.000 0.017
ttt_playerspawn	223.5783 2156.9636 -255.6048	-0.042 -0.000 0.042
ttt_playerspawn	332.8058 2320.1924 -255.5811	-0.033 -0.000 0.033
ttt_playerspawn	768.1490 2135.6553 -255.5915	-0.037 -0.000 0.037
ttt_playerspawn	1220.4644 2392.6289 -255.5180	-0.227 0.050 -0.209
ttt_playerspawn	1173.8763 1921.8760 -255.5002	-0.094 0.653 -0.094
ttt_playerspawn	826.9959 1894.2169 -63.5726	-0.021 -0.000 0.021
ttt_playerspawn	380.0360 1395.2402 -63.6042	-0.030 -0.000 0.030
ttt_playerspawn	360.3242 1047.0996 -63.6176	-0.034 -0.000 0.034
ttt_playerspawn	771.7102 1139.3892 -63.6058	-0.030 -0.000 0.030
ttt_playerspawn	791.4183 1659.1213 -63.5771	-0.022 -0.000 0.022
ttt_playerspawn	533.3394 1445.3031 -63.6107	-0.032 -0.000 0.032
ttt_playerspawn	181.7059 1440.3558 -63.5981	-0.028 -0.000 0.028
ttt_playerspawn	1563.3713 2185.4734 -63.5455	-0.013 -0.000 0.013
ttt_playerspawn	1375.2126 2380.0327 -63.5771	0.022 0.000 0.022
ttt_playerspawn	1059.1053 1693.4331 -63.5883	-0.025 -0.000 0.025
ttt_playerspawn	1431.4142 2138.0525 -255.5849	-0.034 -0.000 0.034
ttt_playerspawn	1121.1107 2145.0864 -255.6148	-0.046 -0.000 0.046
ttt_playerspawn	1316.5769 1956.2708 -255.5752	-0.030 -0.000 0.030
ttt_playerspawn	1694.7822 2152.4221 -255.5334	-0.013 -0.000 0.013
weapon_zm_rifle	166.1933 634.0889 -254.6829	3.201 18.591 64.657
weapon_zm_rifle	30.6008 2233.1526 -254.6568	3.867 6.140 65.365
weapon_zm_rifle	420.5749 956.8087 -31.3139	3.381 8.142 65.568
weapon_zm_rifle	236.8536 1823.9427 -62.7104	3.249 10.839 65.259
weapon_zm_rifle	-398.4123 898.3613 -694.5975	3.395 1.302 65.568
weapon_zm_rifle	-571.5339 1021.4888 -694.5900	3.309 10.056 65.751
weapon_zm_rifle	-909.2698 1513.0570 -254.4596	6.043 2.909 22.727
weapon_zm_rifle	810.3539 175.2835 -246.8573	0.456 -5.544 -87.914
weapon_zm_rifle	292.4642 925.2267 -223.0771	3.322 -9.228 65.716
weapon_zm_rifle	832.8282 2421.5251 -131.9170	1.455 11.586 70.624
weapon_zm_rifle	1229.8302 1865.4960 -254.6402	3.011 23.927 67.167
weapon_ttt_smokegrenade	789.3151 1358.9545 -59.3882	0.118 -0.232 -0.019
weapon_ttt_confgrenade	1560.4186 1645.7365 -252.4535	1.515 0.259 -0.630
weapon_ttt_confgrenade	1664.5358 2141.6812 -252.4535	1.515 0.259 -0.630
weapon_ttt_confgrenade	1228.0681 1872.7438 -253.9640	-51.308 16.388 -101.046
weapon_ttt_confgrenade	490.5866 1016.5712 -252.4191	1.070 0.241 -0.338
