# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: cs_desperados
# Exported by: NinjaTuna
setting:	replacespawns 1
ttt_random_ammo	2431.5020 -1888.4156 1028.3726	-0.098 -0.000 0.055
ttt_random_ammo	3199.9270 -2944.9204 1.8371	-0.104 -0.263 1.421
ttt_random_ammo	3148.3586 -2928.5178 2.1076	-0.117 -0.262 1.352
ttt_random_ammo	3111.1689 -2924.7112 2.0769	-0.114 -0.263 1.369
ttt_random_ammo	3132.2310 -2929.8591 2.0487	-0.120 -0.262 1.338
ttt_random_ammo	3173.3889 -2940.1875 1.9445	-0.122 -0.262 1.329
ttt_random_ammo	3186.0813 -2914.7173 2.5450	-0.102 1.320 3.008
ttt_random_ammo	3164.8022 -2913.5208 2.5277	-0.116 1.304 2.665
ttt_random_ammo	3138.1670 -2906.5151 2.6220	-0.133 1.298 2.253
ttt_random_ammo	2658.7319 -3133.7522 62.4723	0.490 -0.019 -0.594
ttt_random_ammo	2658.4001 -3109.2422 62.4750	-0.806 0.581 1.670
ttt_random_ammo	2659.2747 -3081.7393 62.3353	0.047 -0.000 0.027
ttt_random_ammo	2658.9758 -3067.2886 62.3605	-0.063 0.000 -0.006
weapon_zm_mac10	3057.2346 -2077.4199 363.5804	-0.029 -41.631 -88.396
weapon_zm_mac10	2929.7827 -2092.1040 331.1669	-0.131 -29.085 -87.614
weapon_zm_mac10	3041.6243 -4236.2124 241.3207	0.441 -43.485 -87.715
weapon_zm_mac10	2423.8499 -5135.6313 97.2119	-0.130 -44.435 -88.534
weapon_zm_mac10	2320.7329 -2774.1182 465.3175	0.556 -43.498 -87.622
weapon_zm_mac10	2401.9910 -1938.0835 556.9471	0.207 21.827 87.229
weapon_zm_mac10	2317.0618 -2589.1519 213.2653	-0.418 -34.051 -88.722
weapon_zm_mac10	2835.5288 -5096.1958 -46.6832	0.577 -43.507 -87.605
weapon_ttt_tmp	3155.8845 -2031.7924 464.8036	-1.679 17.743 91.640
weapon_ttt_tmp	2671.3469 -2457.9863 347.1359	1.530 -4.683 93.088
weapon_ttt_tmp	1455.9639 -2545.3472 176.8557	-1.383 17.747 91.460
weapon_ttt_tmp	3042.5845 -4220.5986 240.7961	-1.721 17.743 91.665
weapon_ttt_tmp	2207.3569 -4490.7119 1.1866	-0.002 18.397 92.975
ttt_playerspawn	2969.6299 -4447.4849 -47.6030	0.002 -0.000 -0.002
ttt_playerspawn	2409.3247 -4822.2393 -47.5883	-0.000 -0.000 0.000
ttt_playerspawn	1749.6128 -4864.2666 -47.6072	-0.001 -0.000 0.001
ttt_playerspawn	2057.8958 -3621.9565 -47.5942	-0.060 -0.046 -0.059
ttt_playerspawn	2009.2583 -3389.3584 176.3331	0.003 -0.000 -0.003
ttt_playerspawn	1365.1875 -2538.5491 176.3834	0.001 -0.000 -0.001
ttt_playerspawn	1369.9172 -2580.3250 176.3886	0.001 -0.000 -0.001
ttt_playerspawn	1487.4182 -2952.7375 468.3937	-0.076 -0.149 -0.003
ttt_playerspawn	1480.9005 -3105.5391 320.3975	-0.000 -0.000 -0.000
ttt_playerspawn	1650.6370 -3564.9863 320.3493	-0.000 -0.000 0.000
ttt_playerspawn	2972.5952 -2962.0012 32.4098	0.004 0.000 0.004
ttt_playerspawn	1378.3246 -2218.3306 464.3545	0.002 -0.000 -0.002
ttt_playerspawn	2445.5847 -1717.4664 464.3381	0.003 0.000 0.003
ttt_playerspawn	3299.2317 -1910.5680 464.3286	-0.005 -0.000 0.005
ttt_playerspawn	3247.7207 -1903.3951 608.4067	-0.001 -0.000 0.001
ttt_playerspawn	2511.7380 -1771.0720 608.3660	0.002 -0.000 -0.002
ttt_playerspawn	3016.0205 -1731.5826 608.4344	0.000 -0.000 -0.000
ttt_playerspawn	1949.5284 -1604.7906 1152.4175	0.001 0.000 0.001
ttt_playerspawn	3378.4170 -4196.7573 96.3853	-0.002 -0.000 0.002
ttt_playerspawn	2993.0989 -5128.0337 96.4246	-0.008 -0.000 0.008
ttt_playerspawn	2466.7410 -5112.0420 96.3421	0.022 0.000 0.022
ttt_playerspawn	3014.9653 -1524.0734 784.4274	0.000 -0.000 -0.000
ttt_playerspawn	2490.8433 -4268.1885 -47.5924	0.001 -0.000 -0.001
ttt_playerspawn	2292.3374 -4282.9194 -47.5353	0.000 -0.000 -0.000
ttt_playerspawn	2353.4988 -4485.1855 -47.5061	-0.000 -3.763 -0.010
ttt_playerspawn	1772.2466 -3878.4829 96.3748	0.001 -0.000 -0.001
ttt_playerspawn	3485.1619 -2935.9683 188.3831	-0.012 -0.000 0.012
ttt_playerspawn	3336.4912 -2668.4387 -47.6375	-0.001 -0.000 0.001
ttt_playerspawn	3004.1558 -4177.1016 240.4492	0.000 0.000 -0.000
ttt_playerspawn	3008.1846 -4197.9102 96.4230	-0.010 -0.000 0.010
ttt_playerspawn	1755.1791 -4278.0830 -47.6045	0.002 -0.000 -0.002
ttt_playerspawn	2327.0535 -2760.0784 320.3332	0.002 0.000 0.002
ttt_playerspawn	3251.3530 -2168.8701 304.4024	-0.001 -0.000 0.001
ttt_playerspawn	2656.0994 -2326.3552 320.3381	-0.008 -0.000 0.008
ttt_playerspawn	3707.0068 -3730.6292 240.3597	-0.001 0.000 -0.001
ttt_playerspawn	2727.6975 -1291.2119 1152.4122	0.001 -0.000 -0.001
ttt_playerspawn	2027.6570 -2804.8372 176.4521	-0.000 -0.000 0.000
ttt_playerspawn	2320.5449 -2728.8892 464.3932	-0.000 -0.000 0.000
item_ammo_rifle_ttt	2606.0022 -1818.5717 500.8787	-0.106 -0.020 -0.027
item_ammo_rifle_ttt	2588.6755 -1824.0214 500.8842	-0.101 -0.020 -0.025
item_ammo_rifle_ttt	1975.7670 -1935.0081 1152.3688	0.114 0.019 -0.034
item_ammo_rifle_ttt	1962.8397 -1934.9850 1152.3727	0.110 0.019 -0.033
item_ammo_rifle_ttt	1984.2870 -1879.8019 1152.3835	0.101 0.019 -0.030
item_ammo_rifle_ttt	1959.1582 -1879.1580 1152.3542	0.126 0.019 -0.038
item_ammo_rifle_ttt	2997.5410 -1743.2382 823.4594	0.076 0.022 -0.020
item_ammo_rifle_ttt	2959.2302 -1723.3018 830.8485	2.940 -0.024 -1.978
item_ammo_rifle_ttt	2846.0925 -1618.7972 635.8721	-20.741 29.929 -87.870
item_ammo_rifle_ttt	2802.3989 -1626.2910 644.3802	-0.101 -0.020 -0.025
item_ammo_rifle_ttt	1571.2026 -2991.5850 320.4865	1.438 -1.206 -0.454
item_ammo_rifle_ttt	1583.4736 -2990.1235 320.3708	-0.112 -0.019 -0.034
item_ammo_rifle_ttt	1496.3683 -2657.5378 224.3230	-0.154 -0.018 -0.046
item_ammo_rifle_ttt	1488.1376 -2619.2998 208.3818	-0.102 -0.020 -0.031
item_ammo_rifle_ttt	1841.3151 -3618.9675 360.5309	-0.205 -0.053 -0.058
item_ammo_rifle_ttt	1856.2736 -3637.9509 360.4883	-0.316 -0.042 -0.031
item_ammo_rifle_ttt	2053.6309 -3752.3257 165.0677	0.007 0.029 0.013
item_ammo_rifle_ttt	2075.5547 -3744.8533 165.0376	0.032 -0.027 -0.009
item_ammo_rifle_ttt	3260.4331 -4214.7539 96.3967	-0.089 -0.020 -0.027
item_ammo_rifle_ttt	3244.0986 -4213.8594 96.3430	-0.136 -0.019 -0.041
item_ammo_rifle_ttt	3704.2527 -3877.7859 240.3818	-0.102 -0.019 -0.031
item_ammo_rifle_ttt	3691.1843 -3875.5344 240.4174	-0.071 -0.020 -0.022
item_ammo_rifle_ttt	3086.1987 -4313.5645 -29.6784	-0.706 0.784 0.230
item_ammo_rifle_ttt	3107.6963 -4313.8081 -29.7816	1.724 6.624 0.143
item_ammo_rifle_ttt	2422.5498 -4366.8291 0.3203	-0.156 -0.017 -0.047
item_ammo_rifle_ttt	2440.2505 -4371.8042 0.3607	-0.121 -0.019 -0.036
item_ammo_rifle_ttt	1747.0369 -4641.0020 -47.6693	-0.147 -0.018 -0.044
item_ammo_rifle_ttt	1762.9800 -4641.2832 -47.6570	-0.136 -0.019 -0.041
weapon_ttt_smokegrenade	3225.4358 -2075.8994 366.7780	1.692 0.008 -1.488
weapon_ttt_smokegrenade	3245.5063 -2095.5432 366.8344	2.723 -0.129 -2.803
weapon_ttt_smokegrenade	3363.2400 -2081.6289 363.5157	29.484 -109.547 91.586
weapon_ttt_smokegrenade	3369.9670 -2089.3789 331.6570	-39.932 60.684 88.938
weapon_ttt_smokegrenade	1940.1985 -2093.2483 1156.5514	0.219 -0.204 -0.042
weapon_ttt_smokegrenade	2615.5271 -1695.2542 557.5795	2.563 -0.127 -2.638
weapon_ttt_smokegrenade	2576.7527 -1696.2876 557.5831	2.444 -0.121 -2.511
weapon_ttt_smokegrenade	2537.6509 -1694.7104 557.4972	0.418 0.003 -0.040
weapon_ttt_smokegrenade	3634.4902 -2973.2595 810.4745	-10.055 -1.078 1.914
weapon_ttt_smokegrenade	1978.3307 -1532.7101 1156.5198	0.272 -0.173 -0.055
weapon_ttt_confgrenade	2936.8408 -2091.4524 365.5246	1.604 0.254 1.335
weapon_ttt_confgrenade	2940.5955 -2097.9182 365.5547	1.204 0.232 1.001
weapon_ttt_confgrenade	3157.7251 -2090.5793 365.7906	1.649 0.221 -0.492
weapon_ttt_confgrenade	3196.0913 -2097.6899 365.7884	1.422 0.241 1.182
weapon_ttt_confgrenade	3208.8806 -2087.4666 365.7728	1.629 0.254 1.355
weapon_ttt_confgrenade	1558.7159 -2423.4985 467.5624	1.363 0.242 -0.430
weapon_ttt_confgrenade	1530.5645 -2461.5625 467.5470	1.609 -0.243 0.508
weapon_ttt_confgrenade	1542.3363 -2439.9238 467.5042	2.278 -0.278 0.720
weapon_ttt_confgrenade	2019.1707 -2089.5964 1155.5502	0.098 -0.660 -1.373
weapon_ttt_confgrenade	2614.8157 -1689.1974 493.5092	1.483 0.222 -0.443
weapon_ttt_confgrenade	2573.0334 -1700.6719 493.4988	1.649 0.221 -0.492
weapon_ttt_confgrenade	2534.3455 -1703.4343 493.4780	1.977 0.225 -0.590
weapon_ttt_confgrenade	3626.3926 -2953.9019 806.2128	-15.737 34.366 -99.164
weapon_ttt_confgrenade	1741.2080 -1647.2026 1155.5769	0.071 -0.672 -1.000
weapon_ttt_confgrenade	2005.8092 -2547.4695 235.8145	2.023 0.259 -0.847
weapon_ttt_confgrenade	2012.5641 -2555.4648 234.2874	-7.887 74.858 97.993
